Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
103,GLADSTONE AVE @ CAMBRIDGE ST,367065.6685,5030037.052,-75.70455804,45.40750067,11/11/2015,20:11,02 - Rain,02 - Wet,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Centretown West
104,CATHCART ST btwn DALHOUSIE ST & CUMBERLAND ST,367871.4695,5032985.031,-75.69388758,45.43395346,4/17/2015,14:48,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Lower Town
105,RIVERSIDE DR @ SMYTH RD NORTH SIDE RAMP,369937.566,5029316.263,-75.66796865,45.40075389,3/29/2015,20:10,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Industrial Park
106,CARLING AVE @ PRESTON ST,366829.71,5028934.108,-75.70771084,45.39759763,1/16/2015,15:45,01 - Clear,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Centretown West
107,FISHER AVE btwn DEER PARK RD & KINTYRE PRIV,366450.6151,5025341.549,-75.71300108,45.36530609,11/12/2015,8:09,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Carleton Heights - Rideauview
108,HIGHWAY 417 btwn HWY417 IC121B RAMP16 & HWY417 IC121A RAMP16,366770.5138,5029589.569,-75.70838451,45.40350053,2/6/2015,11:20,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Centretown West
109,CONROY RD @ HUNT CLUB RD,373761.8123,5025403.077,-75.61967213,45.36517853,11/12/2015,11:48,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenboro East
110,CARLING AVE @ CARLING RMP 35,360926.9221,5025196.804,-75.78352423,45.36446775,4/22/2015,17:27,01 - Clear,01 - Dry,10 - No control,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Whitehaven - Queensway Terrace North
111,STITTSVILLE MAIN ST @ HAZELDEAN RD,349559.362,5014879.199,-75.92955849,45.27244516,3/6/2015,16:51,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Stittsville
112,RICHMOND RD @ EDGEWORTH AVE/MCEWEN AVE,361075.0396,5025884.068,-75.78155534,45.37063983,3/6/2015,18:54,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Woodroffe - Lincoln Heights
113,RIVERSIDE DR SB btwn HWY417 IC117 RAMP53 & HWY417 IC117 RAMP52,370776.6564,5030930.034,-75.65703577,45.4151954,5/1/2015,16:48,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
114,SUSSEX DR btwn 151 W OF KING EDWARD AVE/L.B. PEARSON BUILDING & RAMP,367627.0553,5033415.251,-75.69695621,45.43784643,5/2/2015,9:05,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Byward Market - Parliament Hill
115,METCALFE ST @ SOMERSET ST,368010.4485,5031104.833,-75.69235276,45.41702353,5/5/2015,14:05,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Centretown
116,BAYSHORE DR @ RICHMOND RD,359373.6491,5023368.044,-75.80355259,45.34813522,3/10/2015,17:23,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Bayshore
117,PRINCE OF WALES DR @ NORMANDY CRES/MELFA CRES ,367426.5579,5025224.503,-75.70055876,45.36416642,5/7/2015,16:56,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Carleton Heights - Rideauview
118,KANATA AVE @ MACASSA CIRC,350440.6882,5019504.343,-75.91790127,45.31400693,3/11/2015,3:29,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
119,CUMBERLAND ST @ MURRAY ST,368171.6608,5032680.067,-75.69009049,45.43118236,3/11/2015,13:20,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Byward Market
120,BASELINE RD @ WOODROFFE AVE,362550.6541,5023769.059,-75.76296535,45.35148913,2/24/2015,10:51,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Iris
121,MACHARDY RD btwn STEEN LANE & GALETTA SIDE RD,321575.6619,5032225.86,-76.28560728,45.42976536,5/8/2015,11:08,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,Marshal
122,ST. LAURENT BLVD btwn BOURASSA ST & SMYTH RD,373350.574,5029446.588,-75.62435965,45.40160063,2/27/2015,12:33,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
123,RIVERSIDE DR @ RIVERSIDE HOSPITAL,369715.2039,5028626.899,-75.67089941,45.39457189,5/8/2015,15:03,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Alta Vista
124,ST. LAURENT BLVD btwn COVENTRY RD & LEMIEUX ST,372329.0804,5031900.708,-75.63707011,45.42378098,1/12/2015,14:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Overbrook
125,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379860.7425,5036472.063,-75.54014131,45.46414305,4/13/2015,7:50,01 - Clear,01 - Dry,11 - Roundabout,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Chapel Hill
126,JOCKVALE RD btwn WEYBRIDGE DR & TARTAN DR,363082.5723,5014915.279,-75.75721879,45.27177903,1/15/2015,20:05,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Barrhaven West - Old Barrhaven
127,ACCOLADE PRIV btwn CHARTWELL AVE & CHARTWELL AVE,362062.9269,5021622.221,-75.76943788,45.33221197,3/13/2015,0:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Woodvale - Craig Henry - Manordale - Estates of Arlington Wo
128,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD,347657.0549,5015530.074,-75.95374537,45.27842049,2/6/2015,16:08,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Stittsville - Basswood
129,PLACE D'ORLEANS DR @ OR174 IC102 RAMP51/TRANSI,381390.7739,5038030.11,-75.52033564,45.47799498,1/17/2015,16:04,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
130,MEADOWLANDS DR btwn PRINCE OF WALES DR & DEBRA AVE,367233.9873,5025602.54,-75.70296896,45.36758509,1/18/2015,19:03,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,07 - Dark,02 - Non-fatal injury,02 - Angle,Carleton Heights - Rideauview
131,HAZELDEAN RD @ HUNTMAR DR/IBER RD,350945.3304,5016081.548,-75.91178398,45.28317469,2/7/2015,11:09,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Stittsville
132,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD,347589.2837,5015605.373,-75.95460264,45.27910219,1/19/2015,13:03,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Stittsville - Basswood
133,CARP RD @ RICHARDSON SIDE RD,346209.5557,5017160.939,-75.97205823,45.2931824,1/28/2015,8:28,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Stittsville - Basswood
134,RIVERSIDE DR NB btwn BANK ST & RIVERSIDE DR NB RAMP FROM EB TO WB,369363.5123,5027988.529,-75.67547429,45.38886056,1/29/2015,8:26,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Alta Vista
135,MAPLE GROVE RD @ TERRY FOX DR,351554.5725,5017864.946,-75.90385027,45.29918194,1/3/2015,13:36,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Katimavik - Hazeldean
136,ORLEANS BLVD @ ST. JOSEPH BLVD,380631.7377,5036979.144,-75.53020519,45.46862209,1/29/2015,17:37,03 - Snow,05 - Packed snow,01 - Traffic signal,02 - Intersection related,05 - Dusk,02 - Non-fatal injury,03 - Rear end,Orleans Village - Chateauneuf
137,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62,364783.6683,5028085.639,-75.73394516,45.39014155,9/25/2015,18:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Westboro
138,BELCOURT BLVD @ ST. JOSEPH BLVD,381205.7041,5037359.079,-75.52280686,45.47197788,1/5/2015,15:53,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Orleans Village - Chateauneuf
139,CONROY RD @ DAVIDSON RD N,374573.7515,5023514.064,-75.60957525,45.34810164,2/4/2015,16:21,03 - Snow,03 - Loose snow,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Greenbelt
140,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52,370801.1142,5031014.462,-75.65671201,45.41595274,2/5/2015,15:34,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
141,MARCH RD @ HOWIE RD,337025.2213,5017131.279,-76.0891503,45.29339672,5/4/2015,6:40,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,Carp - Hardwood Plains
142,INNES RD btwn BANTREE ST & STAR TOP RD,373976.1595,5030566.801,-75.61621243,45.41161822,5/10/2015,3:38,01 - Clear,01 - Dry,10 - No control,06 - Underpass or tunnel,07 - Dark,02 - Non-fatal injury,07 - SMV other,Industrial Park
143,SADDLESMITH CIRC btwn BRIDGESTONE DR & TO BE DETERMINED,355485.8266,5015919.629,-75.85392619,45.28140498,5/9/2015,16:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Bridlewood - Emerald Meadows
144,CARP RD btwn CARP RD & KITTIWAKE DR,348408.5024,5014732.137,-75.94423798,45.27119415,5/11/2015,12:15,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Stittsville
145,CORKSTOWN RD @ MARCH RD,352657.6131,5020883.004,-75.8894951,45.32626482,4/29/2015,9:28,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Beaverbrook
146,MITCH OWENS RD btwn DOWNEY RD & MANOTICK STATION RD,373460.2729,5013233.147,-75.62520719,45.25570696,5/11/2015,14:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Manotick
147,PURDY RD btwn ASHTON STATION RD & DWYER HILL RD,349033.074,4995565.597,-75.93797828,45.09868506,3/25/2015,12:46,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Munster Hamlet - Richmond
148,MCBEAN ST @ PERTH ST,356743.6212,5006256.517,-75.83890368,45.19436208,5/6/2015,18:50,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Richmond
149,BANK ST btwn HOLMWOOD AVE & LANSDOWNE PARK,368490.3827,5029183.583,-75.68646941,45.39969323,5/9/2015,13:10,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,The Glebe
150,RAMSAYVILLE RD @ WALKLEY EXTENSION RD,376464.7446,5029419.104,-75.58458935,45.40104148,5/9/2015,21:32,01 - Clear,01 - Dry,10 - No control,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,Greenbelt
151,BANTREE ST @ INNES RD,373706.6871,5030408.001,-75.61967697,45.410216,5/11/2015,16:32,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
152,MONTREAL RD @ VANIER PKWY,370072.7098,5033064.146,-75.66574613,45.4344633,4/19/2015,0:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Vanier
153,GREENBANK RD @ STRANDHERD DR,363933.6839,5014784.899,-75.74638828,45.27053482,5/7/2015,9:20,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,New Barrhaven
154,CRAIG HENRY DR btwn BERTONA ST & SOVEREIGN AVE,362680.2985,5021890.955,-75.76153066,45.33457938,5/10/2015,11:28,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Woodvale - Craig Henry - Manordale - Estates of Arlington Wo
155,BASELINE RD @ CEDARVIEW RD,358968.6288,5021674.972,-75.80890629,45.3329323,5/12/2015,17:56,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Briar Green - Leslie Park
156,BOOTH ST @ GLADSTONE AVE,366768.4819,5029850.39,-75.70837768,45.40584751,4/2/2015,14:58,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centretown West
157,BRONSON AVE @ LAURIER AVE,366803.7371,5030861.449,-75.70780018,45.41494161,5/7/2015,18:44,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Centretown West
158,WELLINGTON ST btwn KENT ST & BANK ST,367220.1166,5031604.959,-75.70238658,45.42159446,5/10/2015,1:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Downtown
159,RICHMOND RD @ LYNHAR RD/STAFFORD RD,358139.4665,5021087.458,-75.81954745,45.32770933,5/11/2015,15:18,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Bells Corners East
160,BOISFRANC CIRC @ BRIAN COBURN BLVD,385410.743,5035431.659,-75.46935097,45.45416411,5/5/2015,18:27,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Avalon
161,MADELEINE MEILLEUR PRIV @ VANIER PKWY,369654.8152,5033359.306,-75.67104781,45.43715791,4/15/2015,6:24,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,03 - Dawn,02 - Non-fatal injury,03 - Rear end,Vanier North
162,ELMRIDGE DR @ ELMSMERE RD,375001.6896,5034087.181,-75.60261017,45.44319053,5/8/2015,14:11,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Beacon Hill South - Cardinal Heights
163,GLADSTONE AVE @ CAMBRIDGE ST,367064.5393,5030039.129,-75.7045722,45.40751946,5/8/2015,22:20,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Centretown West
164,GREENBANK RD @ JOCKVALE RD,364123.6155,5014330.895,-75.7440222,45.26643368,1/16/2015,10:00,01 - Clear,05 - Packed snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,New Barrhaven
165,CARLING AVE @ ISLAND PARK DR,365348.6995,5027997.061,-75.72674064,45.38929593,4/17/2015,21:18,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Civic Hospital - Experimental Farm - Central Park
166,ADAMSON CRES btwn WEST RIDGE DR N & WEST RIDGE DR S,349730.249,5012160.625,-75.92762655,45.24797154,2/18/2015,22:00,01 - Clear,08 - Loose sand or gravel,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Stittsville
167,CARRUTHERS AVE @ SCOTT ST,365153.4893,5029848.934,-75.72900683,45.40597552,2/2/2015,0:38,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Mechanicsville
168,FLOWER AVE @ WOODROFFE AVE,361812.644,5026115.049,-75.77211269,45.37265856,1/22/2015,12:01,01 - Clear,04 - Slush,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Carlingwood - McKellar Park - Laurentien View
169,STITTSVILLE MAIN ST @ HAZELDEAN RD,349558.3981,5014877.271,-75.92957094,45.27242787,5/5/2015,13:43,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Stittsville
170,HWY 416 WESTHUNT IC72R34 @ WEST HUNT CLUB RD,359369.9751,5019362.181,-75.80404107,45.3120906,3/10/2015,10:07,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Greenbelt
171,MARCH RD @ MORGAN'S GRANT WAY/SHIRLEY'S BROOK ,349661.6092,5023618.956,-75.92746416,45.35108146,4/15/2015,13:55,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Morgan's Grant
172,GREENBANK RD @ MARKETPLACE AVE,364008.0291,5014604.579,-75.74546239,45.26890604,1/7/2015,15:51,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,New Barrhaven
173,STRANDHERD DR @ CLARIDGE DR,364947.1976,5015382.054,-75.73340067,45.27582206,1/8/2015,14:52,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,New Barrhaven
174,CARLING AVE @ RICHMOND RD,360244.7151,5024781.994,-75.79227866,45.36078959,1/9/2015,14:37,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Whitehaven - Queensway Terrace North
175,INNES RD @ STAR TOP RD/WINDMILL LANE,374147.7258,5030665.115,-75.61400695,45.41248582,5/6/2015,7:59,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
176,WOODROFFE AVE btwn WOODROFFE AVE & NAVAHO DR,362577.3186,5023693.521,-75.7626339,45.35080724,4/21/2015,7:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centrepointe
177,CEDARVIEW RD btwn BASELINE RD & BRUIN RD,359069.3642,5021308.43,-75.80766137,45.32962636,4/29/2015,9:41,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
178,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,370506.7705,5023399.063,-75.66148595,45.3474597,5/1/2015,19:10,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Hunt Club East - Western Community
179,ST. PATRICK ST EB btwn COBOURG ST & VANIER PKWY,369030.2233,5033330.303,-75.67903409,45.43695461,5/3/2015,1:22,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Lower Town
180,GREENBANK RD btwn JOCKVALE RD & CAMBRIAN RD,364358.8677,5013817.488,-75.74108613,45.26179416,5/7/2015,7:51,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,03 - Rear end,New Barrhaven
181,CRESTWAY DR @ PRINCE OF WALES DR,367371.5781,5016572.345,-75.70235388,45.28632062,3/30/2015,16:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
182,MERIVALE RD/LOTTA AVE @ CLYDE AVE,364522.0365,5024509.093,-75.73771866,45.35798274,4/30/2015,9:45,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Cityview - Skyline - Fisher Heights
183,CARLING AVE btwn BEDALE DR & NAUTICA PRIV,357480.8529,5023602.48,-75.82768103,45.35038942,2/27/2015,7:34,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Crystal Bay - Lakeview Park - Britannia Village
184,PRESTON ST @ SOMERSET ST,366306.9757,5030127.448,-75.71423811,45.40838111,4/8/2015,16:47,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Little Italy
185,BOOTH ST @ GLADSTONE AVE,366767.9847,5029850.922,-75.70838397,45.40585234,6/19/2015,18:45,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centretown West
186,DALHOUSIE ST btwn MURRAY ST & CLARENCE ST,368036.9799,5032514.095,-75.69183289,45.4297012,6/19/2015,18:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Byward Market
187,EAGLESON RD @ FERNBANK RD,354799.35,5015587.064,-75.86270941,45.27846164,6/24/2015,11:32,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Glen Cairn - Kanata South Business Park
188,BANK ST @ CATHERINE ST,368038.7415,5030266.126,-75.69209891,45.40947456,1/22/2015,11:48,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Centretown
189,RIVERSIDE DR @ SMYTH RD SOUTH SIDE RAMP,369788.3619,5029000.14,-75.66991596,45.3979234,1/22/2015,11:58,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Alta Vista
