Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
105,AIRPORT PKWY btwn AIRPORT PKWY/WALKLEY RD SOUTHBOUND ON RAMP          ,370160.9443,5025381.143,-75.66563666,45.36532619,2016-12-08,20:01,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Hunt Club Woods - Quintarra - Revelstoke - Riverside South P
106,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BRONSON AVE RAMP 24C,368732.5656,5026606.854,-75.68371007,45.37648653,2016-09-13,22:12,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Hunt Club Woods - Quintarra - Revelstoke - Riverside South P
107,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BRONSON AVE RAMP 24C,368757.1904,5026535.448,-75.68340494,45.3758418,2016-03-02,0:02,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Alta Vista
108,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BRONSON AVE RAMP 24C,368711.454,5026668.503,-75.68397162,45.37704316,2016-03-17,6:50,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,04 - Sideswipe,Riverside Park
109,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BROOKFIELD RAMP 52B,368790.6245,5026442.228,-75.68299019,45.37499998,2016-08-12,17:07,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Alta Vista
110,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BROOKFIELD RAMP 52B,368795.7406,5026413.892,-75.68292854,45.37474455,2016-01-07,3:17,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Riverside Park
111,AIRPORT PKWY btwn RAMP & AIRPORT PKWY (2),370981.4259,5023795.863,-75.65537622,45.35098536,2016-02-02,17:39,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Riverside Park
112,AIRPORT PKWY btwn RAMP & AIRPORT PKWY (2),371029.0129,5023669.448,-75.6547859,45.34984342,2016-04-06,16:49,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Hunt Club East - Western Community
113,AIRPORT PKWY btwn RAMP & AIRPORT PKWY (2),370834.4652,5024041.809,-75.65721872,45.35321216,2016-04-12,8:46,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Hunt Club East - Western Community
114,AIRPORT PKWY btwn RAMP & AIRPORT PKWY (2),371021.8875,5023692.92,-75.65487368,45.35005529,2016-03-15,18:11,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,04 - Sideswipe,Hunt Club East - Western Community
115,AIRPORT PKWY btwn RAMP & RAMP (1),368933.9214,5026216.079,-75.68119018,45.37295205,2016-02-03,8:13,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Riverside Park
116,AIRPORT PKWY btwn RAMP & RAMP (4),371205.0839,5022311.029,-75.65272148,45.33760413,2016-01-27,11:37,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Hunt Club - Ottawa Airport
117,AIRPORT PKWY btwn RAMP & RAMP (4),371302.0891,5021632.875,-75.65157503,45.33149311,2016-11-01,22:01,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Hunt Club - Ottawa Airport
118,AIRPORT PKWY btwn RAMP & TO BE DETERMINED,369843.9004,5025771.293,-75.66963209,45.36886613,2016-05-24,17:32,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Riverside Park
119,AIRPORT PKWY btwn RAMP & TO BE DETERMINED,369955.3838,5025670.86,-75.66822226,45.36795211,2016-11-18,17:09,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Hunt Club Woods - Quintarra - Revelstoke - Riverside South P
120,AIRPORT PKWY/BROOKFIELD RD @ FLANNERY DR/AIRPORT PKWY RAMPS 52A/53,368693.836,5026295.172,-75.68424485,45.37368564,2016-10-22,19:18,02 - Rain,02 - Wet,11 - Roundabout,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Riverside Park
121,AIRPORT PKWY/BROOKFIELD RD @ FLANNERY DR/AIRPORT PKWY RAMPS 52A/53,368694.7409,5026294.764,-75.68423335,45.37368189,2016-05-24,11:29,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Riverside Park
122,AIRPORT PKWY/BROOKFIELD RD @ FLANNERY DR/AIRPORT PKWY RAMPS 52A/53,368694.213,5026295.617,-75.68423998,45.37368961,2016-07-12,13:07,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Riverside Park
123,AIRPORT PKWY/BROOKFIELD RD @ FLANNERY DR/AIRPORT PKWY RAMPS 52A/53,368695.1156,5026294.532,-75.68422859,45.37367976,2016-12-09,7:45,01 - Clear,06 - Ice,11 - Roundabout,02 - Intersection related,03 - Dawn,03 - P.D. only,04 - Sideswipe,Riverside Park
124,AIRPORT PKWY/WALKLEY RD NB OFF RAMP @ WALKLEY RD,370074.2707,5025794.184,-75.66668841,45.36905068,2016-06-07,7:45,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Riverside Park
125,AIRPORT PKWY/WALKLEY RD NB OFF RAMP @ WALKLEY RD,370078.3536,5025792.051,-75.66663657,45.36903111,2016-11-29,6:09,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Riverside Park
126,ALADDIN LANE @ LESTER RD,372868.961,5022436.276,-75.63147686,45.33857161,2016-09-06,11:08,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,99 - Other,Greenbelt
127,ALBANY DR @ HANBURY AVE,363226.0375,5024610.284,-75.75424717,45.35900244,2016-10-20,20:32,02 - Rain,02 - Wet,10 - No control,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,Braemar Park - Bel Air Heights - Copeland Park
128,ALBANY DR btwn CLINE CRES & EDGELAND PL,363181.9628,5025050.153,-75.75475774,45.36296401,2016-07-22,21:46,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Braemar Park - Bel Air Heights - Copeland Park
129,ALBERT ST @ BANK ST,367384.9885,5031423.797,-75.70030304,45.4199497,2016-08-01,15:05,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Downtown
130,ALBERT ST @ BANK ST,367386.3547,5031423.793,-75.70028558,45.41994954,2016-02-19,20:48,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,Downtown
131,ALBERT ST @ BANK ST,367385.9156,5031423.354,-75.70029125,45.41994563,2016-10-02,12:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
132,ALBERT ST @ BANK ST,367384.8679,5031423.16,-75.70030466,45.41994397,2016-11-17,0:03,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Downtown
133,ALBERT ST @ BANK ST,367386.0867,5031423.574,-75.70028904,45.41994759,2016-07-06,6:48,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
134,ALBERT ST @ BAY ST,366942.3479,5031144.185,-75.70599372,45.41747329,2016-03-15,21:13,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Downtown
135,ALBERT ST @ BAY ST,366942.4699,5031144.263,-75.70599215,45.41747398,2016-05-23,15:58,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Downtown
136,ALBERT ST @ BOOTH ST,366429.6558,5030625.571,-75.71260873,45.41285229,2016-07-10,11:59,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Centretown West
137,ALBERT ST @ BOOTH ST,366428.2742,5030625.136,-75.71262643,45.4128485,2016-07-06,7:25,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centretown West
138,ALBERT ST @ BOOTH ST,366427.5955,5030627.664,-75.71263478,45.41287131,2016-11-16,23:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Centretown West
139,ALBERT ST @ BOOTH ST,366428.0346,5030626.347,-75.71262934,45.41285942,2016-01-15,16:30,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
140,ALBERT ST @ BOOTH ST,366428.0114,5030626.567,-75.71262961,45.4128614,2016-07-16,10:21,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Centretown West
141,ALBERT ST @ BOOTH ST,366427.5955,5030626.347,-75.71263495,45.41285946,2016-02-25,19:28,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Centretown West
142,ALBERT ST @ BOOTH ST,366429.2572,5030626.911,-75.71261365,45.41286438,2016-09-18,10:29,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Centretown West
143,ALBERT ST @ BOOTH ST,366429.0838,5030626.567,-75.71261591,45.4128613,2016-02-17,19:31,01 - Clear,03 - Loose snow,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Centretown West
144,ALBERT ST @ BOOTH ST,366428.6932,5030628.637,-75.71262064,45.41287996,2016-08-17,1:56,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,Centretown West
145,ALBERT ST @ BOOTH ST,366428.4737,5030626.347,-75.71262373,45.41285938,2016-12-17,12:20,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Centretown West
146,ALBERT ST @ BOOTH ST,366429.5214,5030625.324,-75.71261047,45.41285008,2016-11-29,6:39,03 - Snow,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Centretown West
147,ALBERT ST @ BRICKHILL ST,366625.477,5030800.109,-75.71008522,45.41440546,2016-07-22,6:01,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,LeBreton Flats
148,ALBERT ST @ BRONSON AVE,366741.082,5031017.722,-75.70858098,45.41635326,2016-02-16,14:53,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,01 - Approaching,Downtown
149,ALBERT ST @ BRONSON AVE,366739.4523,5031017.038,-75.70860189,45.41634725,2016-07-31,14:55,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Byward Market - Parliament Hill
150,ALBERT ST @ BRONSON AVE,366739.0457,5031016.355,-75.70860717,45.41634114,2016-09-03,21:47,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Byward Market - Parliament Hill
151,ALBERT ST @ BRONSON AVE,366739.0457,5031016.794,-75.70860712,45.41634509,2016-10-11,14:34,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Byward Market - Parliament Hill
152,ALBERT ST @ COMMISSIONER ST,366713.9168,5030971.35,-75.70893387,45.41593842,2016-10-05,7:47,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,LeBreton Flats
153,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367851.3858,5031712.031,-75.69430722,45.42250125,2016-05-05,23:09,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Downtown
154,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.7116,5031711.314,-75.69431593,45.42249486,2016-08-25,9:25,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Downtown
155,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367851.3775,5031711.803,-75.69430736,45.4224992,2016-02-17,15:59,03 - Snow,05 - Packed snow,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
156,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367851.1193,5031711.936,-75.69431064,45.42250042,2016-02-06,19:34,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,Downtown
157,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367852.0893,5031711.352,-75.69429832,45.42249508,2016-04-26,21:26,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,Downtown
158,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.9371,5031711.807,-75.69431298,45.42249928,2016-05-15,15:58,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Downtown
159,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.6453,5031711.614,-75.69431674,45.42249757,2016-07-06,17:44,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Downtown
160,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367851.1022,5031710.019,-75.6943111,45.42248317,2016-02-19,14:48,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
161,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.9361,5031712.255,-75.69431294,45.42250331,2016-04-26,16:11,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,Downtown
162,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367850.7032,5031712.516,-75.69431588,45.42250568,2016-07-10,2:52,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,Downtown
163,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367849.5752,5031711.581,-75.69433041,45.42249737,2016-07-28,15:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Downtown
164,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,367849.6782,5031715.14,-75.69432864,45.42252938,2016-07-07,14:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
165,ALBERT ST @ EMPRESS AVE,366577.3828,5030720.566,-75.71070961,45.413694,2016-06-14,18:41,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
166,ALBERT ST @ KENT ST (OTTAWA),367222.523,5031318.331,-75.70239215,45.41901526,2016-11-23,18:36,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Downtown
167,ALBERT ST @ KENT ST (OTTAWA),367221.9203,5031320.701,-75.70239955,45.41903664,2016-06-08,11:17,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
168,ALBERT ST @ KENT ST (OTTAWA),367222.523,5031320.816,-75.70239183,45.41903762,2016-12-16,8:52,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Downtown
169,ALBERT ST @ KENT ST (OTTAWA),367220.0385,5031319.988,-75.70242368,45.41903039,2016-10-05,10:11,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
170,ALBERT ST @ KENT ST (OTTAWA),367220.8666,5031319.159,-75.7024132,45.41902286,2016-09-23,10:27,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Downtown
171,ALBERT ST @ LYON ST,367062.9275,5031219.584,-75.70444367,45.41814098,2016-07-27,7:15,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Downtown
172,ALBERT ST @ LYON ST,367063.3661,5031220.25,-75.70443798,45.41814694,2016-03-09,14:05,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Downtown
173,ALBERT ST @ LYON ST,367062.7002,5031220.035,-75.70444651,45.41814506,2016-06-18,18:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
174,ALBERT ST @ METCALFE ST,367691.7005,5031614.249,-75.69636002,45.42163582,2016-03-17,12:52,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Downtown
175,ALBERT ST @ METCALFE ST,367690.6028,5031613.801,-75.6963741,45.42163188,2016-05-31,7:48,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Downtown
176,ALBERT ST @ METCALFE ST,367691.476,5031613.806,-75.69636294,45.42163185,2016-04-15,9:11,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Downtown
177,ALBERT ST @ O'CONNOR ST,367538.922,5031520.353,-75.69832401,45.42080469,2016-09-04,3:38,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Downtown
178,ALBERT ST @ O'CONNOR ST,367538.7025,5031520.13,-75.69832684,45.4208027,2016-03-16,10:43,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Downtown
179,ALBERT ST @ O'CONNOR ST,367539.5307,5031519.331,-75.69831636,45.42079544,2016-12-29,21:45,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,99 - Other,Downtown
180,ALBERT ST @ O'CONNOR ST,367537.2824,5031520.81,-75.6983449,45.42080895,2016-02-18,16:18,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
181,ALBERT ST @ PERKINS ST,366534.5712,5030694.897,-75.71125975,45.41346682,2016-06-30,10:45,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
182,ALBERT ST @ PRESTON ST,366160.1963,5030464.472,-75.71607112,45.41142645,2016-08-01,10:37,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Centretown West
183,ALBERT ST @ PRESTON ST,366160.3078,5030464.664,-75.71606967,45.41142816,2016-03-21,9:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centretown West
184,ALBERT ST @ PRESTON ST,366161.0597,5030464.382,-75.7160601,45.41142556,2016-08-24,4:54,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Centretown West
185,ALBERT ST @ PRESTON ST,366160.3312,5030464.475,-75.71606939,45.41142646,2016-02-15,12:15,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
186,ALBERT ST @ PRESTON ST,366161.0597,5030464.662,-75.71606006,45.41142808,2016-01-04,18:13,01 - Clear,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Centretown West
187,ALBERT ST @ PRESTON ST,366161.1803,5030464.475,-75.71605855,45.41142639,2016-02-19,10:51,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
188,ALBERT ST @ PRESTON ST,366161.0597,5030464.942,-75.71606003,45.4114306,2016-09-14,12:24,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Centretown West
189,ALBERT ST @ PRESTON ST,366159.9065,5030465.052,-75.71607475,45.41143169,2016-07-07,15:46,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
190,ALBERT ST @ PRESTON ST,366161.0155,5030464.437,-75.71606066,45.41142606,2016-06-10,10:44,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Centretown West
191,ALBERT ST @ PRESTON ST,366160.7798,5030464.662,-75.71606364,45.4114281,2016-09-23,7:36,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Centretown West
192,ALBERT ST btwn BAY ST & LYON ST N,367046.1093,5031208.22,-75.70465997,45.41804023,2016-06-11,4:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Downtown
193,ALBERT ST btwn BRONSON AVE & BAY ST,366827.3004,5031072.996,-75.70747252,45.41684296,2016-01-24,10:17,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
194,ALBERT ST btwn BRONSON AVE & BAY ST,366937.646,5031142.489,-75.706054,45.41745844,2016-02-13,22:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Downtown
195,ALBERT ST btwn CITY CENTRE AVE & PRESTON ST,366116.407,5030437.725,-75.71663384,45.41118962,2016-05-13,21:33,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Centretown West
196,ALBERT ST btwn ELGIN ST & ELGIN ST,367866.2172,5031715.177,-75.69411732,45.42252822,2016-03-11,13:27,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
